car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price,age,area_type,miles_per_year,suspicious_mileage,area
6057,Audi,Model A,2022,46079.0,Diesel,Automatic,1,1,15659,3,Rural,14864.193548387097,False,Rural
6058,VW,Model A,2022,18517.0,Petrol,Manual,11,20,18212,3,Rural,5973.225806451613,False,Rural
6059,Mercedes,Model B,2025,10359.0,Petrol,Automatic,10,30,34563,0,Rural,103590.0,False,Rural
6060,Dacia,Model C,2025,16342.0,Petrol,Manual,7,1,20822,0,Rural,163420.0,False,Rural
6061,Toyota,Model C,2021,51803.0,Petrol,Automatic,5,20,15499,4,Rural,12634.878048780489,False,Rural
6062,Toyota,Model C,2020,59859.0,Hybrid,Automatic,5,30,11312,5,Rural,11737.058823529413,False,Rural
6063,BMW,Model B,2022,22596.0,Petrol,Automatic,3,30,26440,3,Rural,7289.032258064516,False,Rural
6064,Audi,Model B,2023,20756.0,Hybrid,Automatic,6,20,24724,2,Rural,9883.809523809523,False,Rural
6065,Toyota,Model A,2017,26495.0,Petrol,Automatic,4,30,7757,8,Rural,3270.987654320988,False,Rural
6066,Toyota,Model A,2025,8579.0,Petrol,Manual,8,1,26444,0,Rural,85790.0,False,Rural
6067,Audi,Model C,2022,23251.0,Petrol,Manual,10,30,22660,3,Rural,7500.322580645161,False,Rural
6068,BMW,Model B,2020,68469.0,Diesel,Manual,9,30,13526,5,Rural,13425.29411764706,False,Rural
6070,Hyundai,Model B,2017,92064.0,Petrol,Automatic,12,30,3870,8,Rural,11365.925925925927,False,Rural
6071,Honda,Model B,2025,2772.0,Petrol,Manual,3,20,20337,0,Rural,27720.0,False,Rural
6072,Toyota,Model A,2020,49443.0,Petrol,Automatic,8,20,13791,5,Rural,9694.705882352942,False,Rural
6073,Toyota,Model A,2015,129758.0,Petrol,Automatic,2,1,2919,10,Rural,12847.326732673268,False,Rural
6074,Ford,Model C,2022,44294.0,Diesel,Automatic,9,1,11313,3,Rural,14288.387096774193,False,Rural
6075,Toyota,Model A,2020,55935.0,Petrol,Manual,10,10,13024,5,Rural,10967.64705882353,False,Rural
6077,Dacia,Model A,2020,61166.0,Petrol,Automatic,9,20,10266,5,Rural,11993.333333333334,False,Rural
6078,BMW,Model A,2023,40534.0,Petrol,Manual,2,30,19550,2,Rural,19301.90476190476,False,Rural
6079,Mercedes,Model C,2023,50901.0,Petrol,Automatic,1,1,20923,2,Rural,24238.571428571428,False,Rural
6080,Mercedes,Model A,2020,56380.0,Hybrid,Manual,9,20,12184,5,Rural,11054.901960784315,False,Rural
6081,Honda,Model A,2021,57674.0,Hybrid,Automatic,10,30,16106,4,Rural,14066.829268292684,False,Rural
6082,BMW,Model C,2025,0.0,Petrol,Automatic,1,20,30125,0,Rural,0.0,False,Rural
6083,Honda,Model A,2020,44507.0,Diesel,Automatic,2,10,11583,5,Rural,8726.86274509804,False,Rural
6084,Fiat,Model C,2018,81068.0,Diesel,Automatic,10,20,8754,7,Rural,11418.028169014086,False,Rural
6085,BMW,Model A,2018,63560.0,Petrol,Manual,12,30,6158,7,Rural,8952.112676056338,False,Rural
6086,Toyota,Model C,2021,33935.0,Petrol,Manual,7,10,12643,4,Rural,8276.829268292684,False,Rural
6087,Hyundai,Model C,2025,8871.0,Diesel,Manual,2,10,22083,0,Rural,88710.0,False,Rural
6088,Mercedes,Model B,2016,100295.0,Petrol,Manual,5,20,7011,9,Rural,11021.428571428572,False,Rural
6089,BMW,Model C,2025,10657.0,Petrol,Automatic,10,30,29037,0,Rural,106570.0,False,Rural
6091,BMW,Model B,2021,75767.0,Petrol,Manual,1,10,10027,4,Rural,18479.756097560978,False,Rural
6092,Hyundai,Model A,2025,7865.0,Petrol,Automatic,4,30,23443,0,Rural,78650.0,False,Rural
6093,BMW,Model B,2020,76713.0,Diesel,Automatic,10,20,12760,5,Rural,15041.764705882353,False,Rural
6094,Honda,Model C,2023,30028.0,Petrol,Manual,5,20,12086,2,Rural,14299.047619047618,False,Rural
6095,VW,Model C,2016,112670.0,Diesel,Manual,6,30,2454,9,Rural,12381.318681318682,False,Rural
6096,Audi,Model A,2025,17470.0,Petrol,Automatic,12,20,32039,0,Rural,174700.0,False,Rural
6098,Mercedes,Model B,2025,3150.0,Petrol,Manual,10,1,28200,0,Rural,31500.0,False,Rural
6099,Fiat,Model C,2016,111084.0,Diesel,Automatic,4,20,6983,9,Rural,12207.032967032968,False,Rural
6100,VW,Model A,2025,8073.0,Diesel,Manual,4,30,23996,0,Rural,80730.0,False,Rural
6101,Mercedes,Model B,2020,49929.0,Diesel,Automatic,4,1,10626,5,Rural,9790.0,False,Rural
6102,VW,Model A,2025,0.0,Petrol,Manual,3,10,23701,0,Rural,0.0,False,Rural
6103,VW,Model B,2020,81381.0,Petrol,Automatic,3,20,13631,5,Rural,15957.058823529413,False,Rural
6104,Dacia,Model A,2025,27966.0,Petrol,Manual,4,30,19959,0,Rural,279660.0,False,Rural
6105,Toyota,Model A,2012,142066.0,Petrol,Manual,9,30,7616,13,Rural,10844.732824427481,False,Rural
6106,Fiat,Model C,2015,109965.0,Petrol,Manual,8,10,4579,10,Rural,10887.623762376237,False,Rural
6107,Honda,Model A,2022,53137.0,Petrol,Manual,5,30,14149,3,Rural,17140.967741935485,False,Rural
6109,BMW,Model A,2016,118146.0,Petrol,Manual,8,20,3489,9,Rural,12983.076923076924,False,Rural
6110,Mercedes,Model B,2025,13449.0,Petrol,Manual,2,20,32136,0,Rural,134490.0,False,Rural
6111,Hyundai,Model C,2025,0.0,Petrol,Automatic,2,20,22097,0,Rural,0.0,False,Rural
6112,Hyundai,Model A,2020,64949.0,Petrol,Automatic,5,20,14013,5,Rural,12735.098039215687,False,Rural
6113,Toyota,Model A,2025,3782.0,Petrol,Automatic,8,20,25592,0,Rural,37820.0,False,Rural
6114,Ford,Model A,2023,11122.0,Petrol,Manual,10,1,15311,2,Rural,5296.190476190476,False,Rural
6115,Toyota,Model B,2018,88726.0,Petrol,Manual,9,30,6156,7,Rural,12496.61971830986,False,Rural
6116,BMW,Model B,2025,18565.0,Petrol,Manual,5,10,29997,0,Rural,185650.0,False,Rural
6117,BMW,Model B,2024,6988.0,Petrol,Automatic,9,20,28689,1,Rural,6352.727272727272,False,Rural
6118,BMW,Model C,2025,2288.0,Petrol,Automatic,3,30,29971,0,Rural,22880.0,False,Rural
6119,Ford,Model C,2018,87100.0,Hybrid,Manual,7,20,6376,7,Rural,12267.605633802817,False,Rural
6120,Audi,Model C,2024,2319.0,Petrol,Manual,8,30,25127,1,Rural,2108.181818181818,False,Rural
6124,VW,Model B,2025,9393.0,Petrol,Automatic,1,1,29115,0,Rural,93930.0,False,Rural
6125,Fiat,Model B,2025,0.0,Petrol,Manual,7,1,14934,0,Rural,0.0,False,Rural
6126,Mercedes,Model C,2025,25470.0,Petrol,Manual,8,10,31601,0,Rural,254700.0,False,Rural
6127,Audi,Model C,2022,38521.0,Diesel,Automatic,1,1,15912,3,Rural,12426.129032258064,False,Rural
6128,Ford,Model C,2020,49155.0,Diesel,Manual,9,30,10399,5,Rural,9638.235294117647,False,Rural
6129,Honda,Model A,2015,136568.0,Petrol,Automatic,10,20,4591,10,Rural,13521.584158415842,False,Rural
6130,Honda,Model C,2019,79420.0,Petrol,Manual,2,20,10891,6,Rural,13019.672131147541,False,Rural
6131,Ford,Model B,2020,33420.0,Petrol,Automatic,5,20,15402,5,Rural,6552.941176470588,False,Rural
6132,Dacia,Model C,2025,0.0,Petrol,Manual,11,30,21669,0,Rural,0.0,False,Rural
6133,BMW,Model C,2022,40186.0,Diesel,Manual,9,10,20285,3,Rural,12963.225806451612,False,Rural
6136,Toyota,Model C,2010,182369.0,Diesel,Automatic,12,20,511,15,Rural,12077.417218543047,False,Rural
6137,BMW,Model B,2021,30247.0,Petrol,Automatic,4,1,20164,4,Rural,7377.317073170732,False,Rural
6138,Honda,Model B,2025,4059.0,Petrol,Manual,9,10,22294,0,Rural,40590.0,False,Rural
6139,Hyundai,Model C,2024,12111.0,Petrol,Manual,2,10,21534,1,Rural,11010.0,False,Rural
6140,BMW,Model B,2025,0.0,Petrol,Automatic,1,1,31220,0,Rural,0.0,False,Rural
6141,Audi,Model A,2022,49793.0,Petrol,Manual,8,1,12273,3,Rural,16062.258064516129,False,Rural
6142,Toyota,Model B,2020,72567.0,Petrol,Manual,7,30,11355,5,Rural,14228.823529411766,False,Rural
6143,Mercedes,Model C,2010,175653.0,Hybrid,Automatic,11,10,1566,15,Rural,11632.649006622516,False,Rural
6144,Hyundai,Model B,2025,0.0,Petrol,Manual,10,10,24093,0,Rural,0.0,False,Rural
6145,Hyundai,Model A,2025,10893.0,Petrol,Automatic,4,20,24873,0,Rural,108930.0,False,Rural
6146,Hyundai,Model B,2015,116990.0,Hybrid,Automatic,7,30,2273,10,Rural,11583.168316831683,False,Rural
6147,Ford,Model C,2022,7036.0,Petrol,Manual,10,30,15632,3,Rural,2269.6774193548385,False,Rural
6148,Honda,Model A,2022,43304.0,Petrol,Manual,4,20,12378,3,Rural,13969.032258064515,False,Rural
6149,Audi,Model A,2024,0.0,Petrol,Manual,5,10,22980,1,Rural,0.0,False,Rural
6150,VW,Model A,2025,0.0,Petrol,Manual,1,30,21533,0,Rural,0.0,False,Rural
6151,Honda,Model C,2023,45868.0,Hybrid,Manual,2,10,15945,2,Rural,21841.90476190476,False,Rural
6152,Dacia,Model B,2023,21990.0,Petrol,Automatic,8,20,16535,2,Rural,10471.42857142857,False,Rural
6155,Toyota,Model B,2016,115580.0,Petrol,Automatic,1,20,1592,9,Rural,12701.098901098901,False,Rural
6156,Toyota,Model B,2003,250000.0,Petrol,Manual,3,30,1812,22,Rural,11312.217194570136,False,Rural
6157,Fiat,Model C,2025,0.0,Petrol,Manual,10,10,22766,0,Rural,0.0,False,Rural
6158,VW,Model C,2025,542.0,Petrol,Automatic,2,1,27553,0,Rural,5420.0,False,Rural
6159,VW,Model C,2013,148080.0,Petrol,Manual,6,10,5852,12,Rural,12238.01652892562,False,Rural
6160,Audi,Model B,2025,4338.0,Petrol,Automatic,3,30,28633,0,Rural,43380.0,False,Rural
6162,Ford,Model C,2020,42362.0,Petrol,Manual,7,1,10926,5,Rural,8306.274509803921,False,Rural
6163,Honda,Model C,2018,98701.0,Hybrid,Manual,12,30,4604,7,Rural,13901.549295774648,False,Rural
6164,Fiat,Model C,2020,77750.0,Petrol,Manual,10,20,7499,5,Rural,15245.098039215687,False,Rural
6165,Toyota,Model B,2018,91391.0,Petrol,Automatic,12,20,6927,7,Rural,12871.971830985916,False,Rural
6166,VW,Model A,2022,26245.0,Petrol,Automatic,8,1,19457,3,Rural,8466.129032258064,False,Rural
6167,Honda,Model B,2021,72970.0,Petrol,Manual,10,1,13502,4,Rural,17797.56097560976,False,Rural
6168,Ford,Model C,2025,0.0,Diesel,Automatic,12,20,24083,0,Rural,0.0,False,Rural
6171,Ford,Model B,2005,234448.0,Petrol,Manual,3,10,583,20,Rural,11664.079601990048,False,Rural
6172,Honda,Model C,2024,35946.0,Petrol,Manual,9,30,20271,1,Rural,32678.181818181816,False,Rural
6174,Toyota,Model B,2025,0.0,Diesel,Automatic,2,20,29632,0,Rural,0.0,False,Rural
6175,Fiat,Model B,2022,28025.0,Petrol,Automatic,12,10,16984,3,Rural,9040.322580645161,False,Rural
6176,Toyota,Model A,2022,42260.0,Petrol,Manual,12,1,13312,3,Rural,13632.258064516129,False,Rural
6177,VW,Model B,2023,6200.0,Diesel,Manual,9,1,17598,2,Rural,2952.3809523809523,False,Rural
6178,BMW,Model C,2015,112644.0,Diesel,Manual,2,1,2971,10,Rural,11152.871287128713,False,Rural
6179,Audi,Model C,2016,129305.0,Petrol,Automatic,8,1,1676,9,Rural,14209.34065934066,False,Rural
6180,Hyundai,Model A,2020,82701.0,Petrol,Manual,5,1,12713,5,Rural,16215.882352941178,False,Rural
6181,BMW,Model B,2023,17784.0,Diesel,Manual,12,1,16568,2,Rural,8468.571428571428,False,Rural
6182,Dacia,Model A,2017,70353.0,Diesel,Manual,6,10,7125,8,Rural,8685.555555555557,False,Rural
6184,Fiat,Model B,2025,3589.0,Petrol,Manual,8,20,17913,0,Rural,35890.0,False,Rural
6186,Ford,Model A,2025,944.0,Petrol,Manual,7,1,19316,0,Rural,9440.0,False,Rural
6187,BMW,Model C,2025,0.0,Diesel,Automatic,6,20,33172,0,Rural,0.0,False,Rural
6188,Toyota,Model A,2019,59931.0,Petrol,Manual,5,30,8070,6,Rural,9824.754098360656,False,Rural
6189,Mercedes,Model C,2013,153824.0,Diesel,Manual,11,10,1325,12,Rural,12712.727272727274,False,Rural
6191,Ford,Model C,2024,0.0,Petrol,Automatic,6,1,23226,1,Rural,0.0,False,Rural
6192,VW,Model B,2024,10837.0,Petrol,Automatic,1,10,23755,1,Rural,9851.81818181818,False,Rural
6193,Fiat,Model C,2025,0.0,Petrol,Automatic,4,20,19771,0,Rural,0.0,False,Rural
6194,Honda,Model B,2025,0.0,Diesel,Manual,8,10,23161,0,Rural,0.0,False,Rural
6195,Audi,Model B,2024,0.0,Diesel,Automatic,2,20,26410,1,Rural,0.0,False,Rural
6196,Toyota,Model A,2015,125695.0,Petrol,Automatic,4,1,2734,10,Rural,12445.049504950495,False,Rural
6197,Hyundai,Model B,2018,90074.0,Petrol,Manual,12,30,8990,7,Rural,12686.478873239437,False,Rural
6198,Mercedes,Model C,2025,6571.0,Petrol,Automatic,9,20,33315,0,Rural,65710.0,False,Rural
6199,Ford,Model C,2016,108131.0,Petrol,Manual,1,20,6497,9,Rural,11882.527472527472,False,Rural
6201,Audi,Model A,2025,0.0,Petrol,Automatic,12,10,22587,0,Rural,0.0,False,Rural
6202,Ford,Model A,2021,27204.0,Petrol,Manual,2,30,15252,4,Rural,6635.121951219513,False,Rural
6203,Honda,Model A,2025,0.0,Hybrid,Manual,12,30,22141,0,Rural,0.0,False,Rural
6204,Honda,Model B,2024,20708.0,Petrol,Automatic,7,30,22014,1,Rural,18825.454545454544,False,Rural
6206,Audi,Model A,2025,8813.0,Diesel,Manual,12,30,33147,0,Rural,88130.0,False,Rural
6208,VW,Model C,2020,71857.0,Petrol,Automatic,4,30,9778,5,Rural,14089.607843137255,False,Rural
6209,Honda,Model C,2021,41798.0,Petrol,Manual,12,1,15388,4,Rural,10194.634146341465,False,Rural
6211,VW,Model A,2022,41169.0,Petrol,Manual,5,20,13900,3,Rural,13280.322580645161,False,Rural
6213,BMW,Model C,2021,51181.0,Petrol,Automatic,6,10,14273,4,Rural,12483.170731707318,False,Rural
6214,VW,Model B,2020,59732.0,Petrol,Manual,12,10,7027,5,Rural,11712.1568627451,False,Rural
6215,Honda,Model A,2025,23941.0,Diesel,Automatic,11,20,21783,0,Rural,239410.0,False,Rural
6216,Audi,Model C,2025,1104.0,Petrol,Automatic,1,1,35180,0,Rural,11040.0,False,Rural
6217,Ford,Model A,2015,119975.0,Petrol,Manual,1,1,3971,10,Rural,11878.712871287129,False,Rural
6218,Ford,Model A,2020,56422.0,Petrol,Manual,1,1,9813,5,Rural,11063.137254901962,False,Rural
6219,Fiat,Model A,2020,72647.0,Petrol,Automatic,8,30,7795,5,Rural,14244.50980392157,False,Rural
6220,VW,Model A,2015,130618.0,Diesel,Automatic,11,20,2497,10,Rural,12932.475247524753,False,Rural
6221,Toyota,Model C,2025,0.0,Petrol,Automatic,7,30,19668,0,Rural,0.0,False,Rural
6222,Mercedes,Model B,2025,0.0,Diesel,Manual,7,30,28149,0,Rural,0.0,False,Rural
6223,Fiat,Model C,2016,94470.0,Petrol,Manual,4,1,7504,9,Rural,10381.318681318682,False,Rural
6224,Hyundai,Model C,2020,57237.0,Petrol,Automatic,6,1,5314,5,Rural,11222.94117647059,False,Rural
6225,Mercedes,Model C,2010,200233.0,Petrol,Automatic,4,20,8127,15,Rural,13260.463576158942,False,Rural
6226,BMW,Model B,2024,2474.0,Petrol,Manual,4,1,25611,1,Rural,2249.090909090909,False,Rural
6227,VW,Model A,2012,147088.0,Hybrid,Manual,5,1,1488,13,Rural,11228.091603053435,False,Rural
6228,VW,Model A,2025,0.0,Hybrid,Manual,1,1,21783,0,Rural,0.0,False,Rural
6229,Mercedes,Model A,2025,22703.0,Petrol,Manual,12,20,30307,0,Rural,227030.0,False,Rural
6230,VW,Model C,2021,56535.0,Petrol,Manual,12,1,6213,4,Rural,13789.024390243903,False,Rural
6231,Audi,Model C,2023,35940.0,Petrol,Automatic,10,1,25630,2,Rural,17114.285714285714,False,Rural
6232,Audi,Model C,2025,14425.0,Hybrid,Automatic,8,30,33820,0,Rural,144250.0,False,Rural
6233,Toyota,Model B,2023,21529.0,Diesel,Automatic,11,20,22767,2,Rural,10251.904761904761,False,Rural
6235,Hyundai,Model C,2020,82329.0,Diesel,Automatic,4,10,11046,5,Rural,16142.94117647059,False,Rural
6236,Honda,Model B,2025,2693.0,Petrol,Automatic,5,10,25865,0,Rural,26930.0,False,Rural
6237,Toyota,Model C,2024,20812.0,Petrol,Automatic,10,20,26562,1,Rural,18920.0,False,Rural
6238,Fiat,Model C,2024,25058.0,Diesel,Automatic,9,30,14958,1,Rural,22779.999999999996,False,Rural
6239,BMW,Model A,2025,9643.0,Petrol,Automatic,11,1,24674,0,Rural,96430.0,False,Rural
6240,Hyundai,Model A,2025,0.0,Petrol,Automatic,5,20,25167,0,Rural,0.0,False,Rural
6241,Hyundai,Model B,2025,0.0,Petrol,Manual,4,30,24644,0,Rural,0.0,False,Rural
6243,Mercedes,Model A,2023,35640.0,Petrol,Automatic,2,10,24257,2,Rural,16971.428571428572,False,Rural
6244,Fiat,Model B,2025,17523.0,Petrol,Automatic,1,30,21572,0,Rural,175230.0,False,Rural
6245,Ford,Model A,2025,8266.0,Petrol,Manual,4,1,20061,0,Rural,82660.0,False,Rural
6246,BMW,Model B,2023,32949.0,Petrol,Automatic,2,20,18044,2,Rural,15690.0,False,Rural
6247,Fiat,Model A,2015,113306.0,Petrol,Automatic,1,30,808,10,Rural,11218.41584158416,False,Rural
6249,Toyota,Model B,2025,11709.0,Petrol,Manual,7,30,28086,0,Rural,117090.0,False,Rural
6250,Ford,Model C,2008,58616.0,Petrol,Manual,9,10,3164,17,Rural,3427.836257309941,False,Rural
6251,VW,Model C,2022,35689.0,Hybrid,Automatic,3,20,18134,3,Rural,11512.58064516129,False,Rural
6252,Toyota,Model A,2015,140685.0,Petrol,Automatic,4,1,4899,10,Rural,13929.20792079208,False,Rural
6253,Mercedes,Model B,2020,78308.0,Diesel,Manual,1,20,14597,5,Rural,15354.50980392157,False,Rural
6255,Ford,Model C,2021,43557.0,Diesel,Manual,2,20,10956,4,Rural,10623.658536585366,False,Rural
6256,Fiat,Model B,2023,22149.0,Petrol,Manual,2,20,12546,2,Rural,10547.142857142857,False,Rural
6257,Honda,Model C,2023,37014.0,Hybrid,Manual,8,20,20332,2,Rural,17625.714285714286,False,Rural
6258,Ford,Model A,2024,11452.0,Petrol,Manual,5,10,24390,1,Rural,10410.90909090909,False,Rural
6259,BMW,Model C,2025,0.0,Petrol,Automatic,12,10,29558,0,Rural,0.0,False,Rural
6260,Fiat,Model A,2017,114236.0,Petrol,Manual,11,1,3194,8,Rural,14103.209876543211,False,Rural
6261,Toyota,Model C,2012,158724.0,Diesel,Manual,11,10,3601,13,Rural,12116.335877862595,False,Rural
6262,Ford,Model A,2025,0.0,Petrol,Automatic,10,30,23180,0,Rural,0.0,False,Rural
6263,Fiat,Model C,2015,127184.0,Petrol,Automatic,2,1,2634,10,Rural,12592.475247524753,False,Rural
6264,Hyundai,Model B,2025,14568.0,Petrol,Automatic,1,30,30210,0,Rural,145680.0,False,Rural
6265,Ford,Model B,2025,0.0,Petrol,Manual,1,30,21251,0,Rural,0.0,False,Rural
6266,VW,Model C,2022,32993.0,Petrol,Manual,11,30,15152,3,Rural,10642.90322580645,False,Rural
6267,Fiat,Model A,2025,0.0,Petrol,Manual,9,10,22191,0,Rural,0.0,False,Rural
6268,Hyundai,Model B,2009,198784.0,Diesel,Manual,12,20,2053,16,Rural,12346.832298136645,False,Rural
6269,Ford,Model A,2020,69480.0,Petrol,Automatic,9,10,8420,5,Rural,13623.529411764706,False,Rural
6270,VW,Model C,2024,3727.0,Petrol,Manual,4,20,25408,1,Rural,3388.181818181818,False,Rural
6271,Mercedes,Model A,2020,37608.0,Petrol,Automatic,2,20,7133,5,Rural,7374.117647058824,False,Rural
6272,Honda,Model B,2025,15476.0,Petrol,Manual,5,1,27370,0,Rural,154760.0,False,Rural
6273,Toyota,Model A,2006,211200.0,Petrol,Automatic,3,10,2718,19,Rural,11057.59162303665,False,Rural
6274,Honda,Model C,2023,28067.0,Petrol,Automatic,8,1,27052,2,Rural,13365.238095238095,False,Rural
6275,VW,Model A,2023,22020.0,Petrol,Automatic,2,20,16744,2,Rural,10485.714285714284,False,Rural
6276,Mercedes,Model B,2024,14436.0,Hybrid,Automatic,10,30,24296,1,Rural,13123.636363636362,False,Rural
6277,BMW,Model A,2018,108768.0,Petrol,Manual,9,30,8754,7,Rural,15319.43661971831,False,Rural
6278,Toyota,Model A,2020,105574.0,Diesel,Automatic,10,20,5877,5,Rural,20700.784313725493,False,Rural
6279,Toyota,Model A,2025,0.0,Diesel,Automatic,12,1,18824,0,Rural,0.0,False,Rural
6280,Toyota,Model A,2016,122758.0,Petrol,Manual,9,30,2487,9,Rural,13489.89010989011,False,Rural
6281,Dacia,Model C,2025,0.0,Hybrid,Automatic,10,30,19901,0,Rural,0.0,False,Rural
6282,VW,Model B,2023,39717.0,Hybrid,Manual,2,20,20776,2,Rural,18912.85714285714,False,Rural
6283,Toyota,Model A,2025,14358.0,Petrol,Manual,12,1,23848,0,Rural,143580.0,False,Rural
6284,Mercedes,Model A,2025,21146.0,Petrol,Automatic,3,20,30060,0,Rural,211460.0,False,Rural
6285,Ford,Model B,2016,112274.0,Diesel,Automatic,7,10,6116,9,Rural,12337.802197802199,False,Rural
6286,VW,Model C,2023,10656.0,Petrol,Manual,12,1,17257,2,Rural,5074.285714285714,False,Rural
6287,Honda,Model B,2025,13914.0,Diesel,Manual,3,1,22254,0,Rural,139140.0,False,Rural
6288,Audi,Model A,2021,49769.0,Petrol,Automatic,1,10,13993,4,Rural,12138.78048780488,False,Rural
6289,BMW,Model C,2025,0.0,Petrol,Automatic,4,1,25755,0,Rural,0.0,False,Rural
6290,Audi,Model C,2021,40856.0,Petrol,Manual,2,30,10892,4,Rural,9964.878048780489,False,Rural
6291,Honda,Model B,2014,147095.0,Petrol,Automatic,9,1,6533,11,Rural,13251.801801801803,False,Rural
6292,Hyundai,Model B,2021,72050.0,Diesel,Automatic,4,20,15817,4,Rural,17573.17073170732,False,Rural
6293,Fiat,Model A,2025,0.0,Petrol,Manual,1,1,20614,0,Rural,0.0,False,Rural
6294,Toyota,Model A,2020,69329.0,Petrol,Manual,12,30,12668,5,Rural,13593.921568627451,False,Rural
6295,Hyundai,Model C,2025,0.0,Petrol,Automatic,1,20,22751,0,Rural,0.0,False,Rural
6296,Dacia,Model C,2025,0.0,Petrol,Automatic,4,20,20264,0,Rural,0.0,False,Rural
6297,VW,Model C,2020,62215.0,Diesel,Manual,4,30,13687,5,Rural,12199.019607843138,False,Rural
6299,Fiat,Model B,2025,0.0,Hybrid,Automatic,3,20,22600,0,Rural,0.0,False,Rural
6300,Toyota,Model A,2020,48273.0,Petrol,Manual,11,20,9934,5,Rural,9465.29411764706,False,Rural
6301,BMW,Model C,2025,0.0,Petrol,Manual,1,1,23306,0,Rural,0.0,False,Rural
6302,Dacia,Model C,2021,38299.0,Hybrid,Automatic,1,30,11285,4,Rural,9341.219512195123,False,Rural
6303,Honda,Model A,2022,16111.0,Petrol,Manual,8,30,13286,3,Rural,5197.096774193548,False,Rural
6304,Hyundai,Model C,2025,0.0,Petrol,Automatic,2,10,23500,0,Rural,0.0,False,Rural
6305,Hyundai,Model B,2021,37301.0,Petrol,Automatic,5,1,18971,4,Rural,9097.80487804878,False,Rural
6306,Toyota,Model C,2021,53634.0,Petrol,Automatic,1,30,15305,4,Rural,13081.463414634147,False,Rural
6307,Honda,Model B,2020,68903.0,Petrol,Automatic,5,1,9417,5,Rural,13510.392156862747,False,Rural
6308,Honda,Model B,2020,63902.0,Petrol,Automatic,4,10,9824,5,Rural,12529.803921568628,False,Rural
6309,Audi,Model A,2022,32468.0,Hybrid,Manual,8,30,14167,3,Rural,10473.548387096775,False,Rural
6310,Mercedes,Model B,2025,0.0,Diesel,Automatic,7,30,31745,0,Rural,0.0,False,Rural
6311,Honda,Model B,2020,14233.0,Petrol,Automatic,9,30,8976,5,Rural,2790.7843137254904,False,Rural
6312,Mercedes,Model C,2022,23805.0,Petrol,Automatic,12,10,26335,3,Rural,7679.032258064516,False,Rural
6313,Toyota,Model B,2024,22554.0,Diesel,Manual,10,10,26327,1,Rural,20503.63636363636,False,Rural
6314,Mercedes,Model B,2018,57604.0,Petrol,Automatic,12,10,8930,7,Rural,8113.239436619719,False,Rural
6315,VW,Model A,2019,70789.0,Petrol,Automatic,1,20,12874,6,Rural,11604.754098360656,False,Rural
6316,Fiat,Model A,2025,0.0,Petrol,Automatic,12,30,24107,0,Rural,0.0,False,Rural
6317,Ford,Model C,2025,8986.0,Petrol,Automatic,5,1,28441,0,Rural,89860.0,False,Rural
6318,Toyota,Model C,2023,2624.0,Petrol,Automatic,4,1,19901,2,Rural,1249.5238095238094,False,Rural
6319,Dacia,Model A,2024,12187.0,Petrol,Automatic,6,10,15987,1,Rural,11079.090909090908,False,Rural
6320,BMW,Model C,2002,250000.0,Petrol,Manual,10,10,3877,23,Rural,10822.510822510822,False,Rural
6321,Toyota,Model C,2023,0.0,Hybrid,Manual,12,1,20319,2,Rural,0.0,False,Rural
6322,Audi,Model B,2022,19885.0,Petrol,Automatic,7,1,24570,3,Rural,6414.516129032258,False,Rural
6323,Toyota,Model C,2023,22623.0,Diesel,Automatic,2,1,21647,2,Rural,10772.857142857143,False,Rural
6324,Audi,Model C,2020,67712.0,Petrol,Automatic,3,10,15951,5,Rural,13276.86274509804,False,Rural
6326,Audi,Model B,2016,116406.0,Hybrid,Automatic,5,30,11872,9,Rural,12791.868131868132,False,Rural
6327,Honda,Model C,2025,0.0,Petrol,Manual,3,10,30642,0,Rural,0.0,False,Rural
6328,Toyota,Model A,2021,24168.0,Petrol,Automatic,11,20,16797,4,Rural,5894.634146341464,False,Rural
6329,Ford,Model C,2022,37267.0,Petrol,Automatic,4,30,15538,3,Rural,12021.612903225807,False,Rural
6332,Hyundai,Model C,2025,13984.0,Petrol,Automatic,12,1,25208,0,Rural,139840.0,False,Rural
6333,Honda,Model A,2022,38836.0,Petrol,Automatic,8,10,14872,3,Rural,12527.741935483871,False,Rural
6334,Mercedes,Model B,2022,27477.0,Petrol,Automatic,5,20,20229,3,Rural,8863.548387096775,False,Rural
6335,Mercedes,Model C,2018,73529.0,Petrol,Manual,8,10,7915,7,Rural,10356.197183098591,False,Rural
6336,Hyundai,Model A,2025,9313.0,Petrol,Manual,4,1,23560,0,Rural,93130.0,False,Rural
6337,VW,Model C,2015,123179.0,Petrol,Automatic,2,30,4252,10,Rural,12195.940594059406,False,Rural
6338,Honda,Model B,2016,89781.0,Petrol,Automatic,7,1,6606,9,Rural,9866.043956043957,False,Rural
6339,Toyota,Model B,2022,6782.0,Hybrid,Automatic,11,10,20972,3,Rural,2187.7419354838707,False,Rural
6340,Honda,Model C,2019,100227.0,Petrol,Manual,12,10,8802,6,Rural,16430.655737704918,False,Rural
6341,Ford,Model A,2018,65662.0,Petrol,Automatic,7,1,8066,7,Rural,9248.169014084508,False,Rural
6342,Fiat,Model B,2024,19915.0,Petrol,Manual,9,10,17677,1,Rural,18104.545454545452,False,Rural
